,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,Median House Value
10512,3.7727,24.0,10.953586497890296,1.8481012658227849,473.0,1.9957805907172996,33.75,-116.43,5.00001
10513,2.9896,36.0,4.289393939393939,1.0136363636363637,1279.0,1.937878787878788,32.75,-117.24,2.527
10514,2.3507,39.0,5.165636588380717,1.0061804697156984,2111.0,2.6093943139678615,39.74,-122.19,0.656
10515,3.5227,8.0,6.779245283018868,1.2433962264150944,1710.0,3.2264150943396226,38.48,-121.46,0.931
10516,3.9844,37.0,10.135135135135135,1.5675675675675675,120.0,3.2432432432432434,37.65,-121.03,1.5
10517,5.2853,31.0,5.169444444444444,1.1944444444444444,736.0,2.0444444444444443,34.15,-118.42,3.559
10518,5.0164,13.0,6.58154859967051,0.9967051070840197,1969.0,3.243822075782537,37.98,-121.82,1.652
10519,2.5033,44.0,4.106194690265487,1.0199115044247788,1853.0,4.099557522123894,34.06,-118.17,1.319
10520,5.779,39.0,6.309255079006772,1.0474040632054176,1183.0,2.670428893905192,37.53,-122.32,3.871
10521,3.5313,46.0,4.737024221453288,0.9826989619377162,766.0,2.6505190311418687,37.72,-122.17,1.597
10522,8.4196,21.0,7.207476635514019,1.0224299065420561,1422.0,2.6579439252336448,34.15,-118.58,4.507
10523,4.6518,24.0,6.5764272559852675,1.3296500920810312,1409.0,2.5948434622467773,33.46,-117.67,2.778
10524,6.4339,16.0,6.673400673400673,0.9427609427609428,1030.0,3.468013468013468,37.26,-121.85,2.892
10525,4.3594,14.0,5.041095890410959,0.9965753424657534,876.0,3.0,37.52,-122.25,3.66
10526,6.9712,5.0,7.241805635422657,1.0123634272570443,11956.0,3.437607820586544,34.26,-118.9,3.213
10527,6.7694,9.0,7.675675675675675,1.0196560196560196,1169.0,2.8722358722358723,34.88,-120.44,2.751
10528,6.2503,2.0,8.408163265306122,1.1884353741496598,4438.0,3.019047619047619,38.66,-121.13,2.225
10529,8.1839,26.0,7.900928792569659,0.9721362229102167,925.0,2.863777089783282,33.67,-117.94,3.67
10530,3.8616,8.0,6.19,1.088,2967.0,2.967,38.55,-122.82,1.951
10531,2.2917,19.0,5.695652173913044,1.423913043478261,493.0,2.6793478260869565,39.12,-120.69,1.182
10532,1.0625,20.0,4.546511627906977,1.0116279069767442,523.0,2.0271317829457365,39.75,-121.62,0.928
10533,3.2422,33.0,4.672199170124482,1.107883817427386,621.0,2.5767634854771786,32.74,-117.11,1.231
10534,6.827,36.0,7.021428571428571,1.0357142857142858,1897.0,2.71,34.2,-118.11,3.594
10535,2.1111,33.0,4.927272727272728,0.9818181818181818,888.0,2.3064935064935064,39.16,-121.58,0.687
10536,1.8833,23.0,7.642857142857143,2.4166666666666665,265.0,3.1547619047619047,39.02,-122.79,0.969
10537,3.6369,16.0,5.271186440677966,1.0254237288135593,696.0,2.9491525423728815,38.33,-122.7,1.587
10538,1.6571,34.0,4.454976303317536,1.0876777251184835,1358.0,3.2180094786729856,37.94,-122.35,1.052
10539,3.7708,26.0,13.603004291845494,2.6695278969957084,1177.0,2.5257510729613735,34.23,-117.27,1.104
10540,3.9943,7.0,5.732044198895028,0.9751381215469613,1040.0,2.8729281767955803,36.83,-119.69,1.002
10541,3.5917,22.0,5.410526315789474,1.0210526315789474,821.0,2.880701754385965,39.21,-123.19,1.188
10542,1.6865,19.0,6.211699164345404,1.498607242339833,832.0,2.317548746518106,38.95,-122.62,0.588
10543,3.0788,44.0,4.594366197183098,0.952112676056338,1197.0,3.371830985915493,33.94,-118.28,1.0
10544,3.2875,6.0,8.00625,1.53125,422.0,2.6375,38.04,-120.3,1.113
10545,3.475,16.0,5.485074626865671,0.9776119402985075,1333.0,3.31592039800995,33.6,-117.69,2.795
10546,4.7663,38.0,5.566037735849057,1.0150943396226415,827.0,3.120754716981132,33.9,-118.13,1.916
10547,10.9805,52.0,7.658634538152611,1.0481927710843373,681.0,2.7349397590361444,34.04,-118.41,5.00001
10548,2.4821,17.0,4.716494845360825,1.0257731958762886,1110.0,2.8608247422680413,37.12,-121.63,2.482
10549,5.1312,39.0,4.985074626865671,0.9194029850746268,957.0,2.8567164179104476,37.69,-122.15,1.836
10550,2.5388,23.0,3.721448467966574,1.1030640668523677,1255.0,3.4958217270194987,34.14,-118.26,2.05
10551,4.1492,34.0,4.3192019950124685,0.9950124688279302,1120.0,2.7930174563591024,34.25,-118.47,1.957
10552,2.0066,16.0,5.689567430025445,1.1145038167938932,1361.0,3.4631043256997454,37.2,-120.64,1.25
10553,6.3002,24.0,6.252252252252252,1.029029029029029,2803.0,2.805805805805806,34.38,-118.55,2.829
10554,3.038,12.0,5.912820512820513,1.358974358974359,446.0,2.287179487179487,33.57,-116.87,1.281
10555,6.1273,26.0,7.0049504950495045,0.9876237623762376,1204.0,2.98019801980198,33.92,-118.0,2.896
10556,4.475,47.0,5.628571428571429,1.0952380952380953,1083.0,3.4380952380952383,37.72,-122.45,2.212
10557,3.5739,45.0,6.052083333333333,1.0338541666666667,968.0,2.5208333333333335,37.77,-122.16,1.76
10558,3.0682,14.0,5.4930693069306935,1.120792079207921,1530.0,3.0297029702970297,33.73,-116.24,1.041
10559,4.9205,31.0,5.820359281437126,1.026946107784431,975.0,2.9191616766467066,37.25,-121.91,2.405
10560,6.0,26.0,6.281501340482574,1.0107238605898123,1166.0,3.1260053619302948,33.78,-118.01,2.331
10561,1.6607,6.0,4.664251207729468,1.0193236714975846,1344.0,3.246376811594203,36.62,-119.65,0.58
10562,3.4912,7.0,8.355308219178083,1.5547945205479452,2933.0,2.5111301369863015,34.85,-117.46,1.577
10563,5.163,24.0,5.5,1.0116279069767442,2465.0,2.605708245243129,33.72,-118.03,2.61
10564,2.1818,46.0,5.511784511784512,1.138047138047138,714.0,2.404040404040404,35.37,-119.04,0.753
10565,2.862,21.0,4.2480957562568005,1.0663764961915125,1949.0,2.120783460282916,37.87,-122.51,2.584
10566,3.3015,33.0,4.334728033472803,1.1227336122733613,1895.0,2.6429567642956764,37.48,-122.23,2.677
10567,2.2372,19.0,4.052459016393443,1.0131147540983607,2143.0,3.5131147540983605,33.88,-117.55,1.088
10568,4.0429,32.0,4.863340563991323,1.0629067245119306,921.0,1.997830802603037,34.02,-118.44,5.00001
10569,4.4107,22.0,4.1257861635220126,1.1735849056603773,1842.0,2.3169811320754716,37.39,-122.03,2.327
10570,3.11,40.0,5.368085106382979,1.0382978723404255,976.0,2.076595744680851,32.76,-117.02,1.857
10571,4.7308,35.0,5.666666666666667,0.971830985915493,601.0,2.8215962441314555,33.83,-118.37,3.534
10572,5.4485,25.0,5.685714285714286,0.9918367346938776,976.0,3.983673469387755,33.74,-117.95,2.252
10573,2.8021,47.0,3.7656903765690375,1.1422594142259415,921.0,1.9267782426778242,34.09,-118.35,2.806
10574,6.075,26.0,6.541984732824427,1.0305343511450382,778.0,2.969465648854962,37.3,-122.04,4.17
10575,3.1189,43.0,5.055865921787709,0.9972067039106145,1335.0,3.7290502793296088,33.9,-118.21,1.188
10576,3.855,18.0,4.770029673590504,1.0474777448071217,2897.0,2.1491097922848663,34.17,-118.53,2.438
10577,5.7979,52.0,5.981432360742706,1.0875331564986737,823.0,2.183023872679045,37.88,-122.26,4.153
10578,1.9837,37.0,4.786516853932584,1.0140449438202248,902.0,2.533707865168539,38.53,-121.48,0.623
10579,3.5426,26.0,5.301321585903084,1.096035242290749,2673.0,2.3550660792951543,33.66,-117.88,2.954
10580,2.8393,41.0,4.75417661097852,1.0047732696897376,1006.0,2.4009546539379474,35.42,-119.05,0.57
10581,2.6488,21.0,5.837378640776699,1.1553398058252426,1197.0,2.9053398058252426,40.5,-122.28,0.831
10582,4.3098,22.0,5.8498168498168495,1.0256410256410255,657.0,2.4065934065934065,38.64,-121.27,2.135
10583,7.3343,37.0,7.0975,0.975,1006.0,2.515,38.58,-121.37,2.804
10584,4.6648,10.0,5.395209580838324,0.9760479041916168,698.0,4.179640718562874,32.69,-117.03,1.561
10585,4.8036,11.0,6.165432098765432,1.054320987654321,1101.0,2.7185185185185183,36.83,-119.85,1.416
10586,3.0192,24.0,4.214750542299349,0.9696312364425163,1844.0,4.0,36.93,-121.77,1.843
10587,2.9315,46.0,5.1352657004830915,0.9879227053140096,1292.0,3.1207729468599035,33.98,-118.34,1.49
10588,6.5095,38.0,6.080882352941177,1.0588235294117647,368.0,2.7058823529411766,37.9,-122.1,2.944
10589,3.9091,34.0,5.909638554216867,1.1927710843373494,1488.0,4.481927710843373,34.01,-118.06,1.551
10590,4.75,21.0,4.602739726027397,0.9315068493150684,206.0,2.8219178082191783,37.93,-121.22,1.214
10591,2.3713,18.0,3.526605504587156,1.0293577981651376,1096.0,2.0110091743119267,37.35,-121.94,2.44
10592,6.487,4.0,8.587677725118484,1.2085308056872037,661.0,3.132701421800948,33.47,-117.62,2.942
10593,0.9336,10.0,3.6627450980392156,1.0196078431372548,401.0,1.572549019607843,37.66,-120.98,1.271
10594,3.0444,36.0,4.559748427672956,1.0817610062893082,1087.0,2.2788259958071277,38.46,-122.71,1.672
10595,6.2748,22.0,7.054054054054054,0.9980694980694981,1565.0,3.0212355212355213,34.22,-118.88,2.748
10596,3.8103,5.0,5.594215600350569,1.0569675723049956,2965.0,2.5985977212971076,40.6,-122.33,1.111
10597,2.1771,40.0,4.94238683127572,1.0473251028806585,1197.0,2.462962962962963,38.13,-121.27,0.982
10598,3.8125,30.0,4.7706766917293235,1.0902255639097744,556.0,2.0902255639097747,37.37,-122.03,3.25
10599,7.1978,18.0,7.34393063583815,1.0260115606936415,986.0,2.8497109826589595,37.95,-121.94,2.88
10600,1.025,49.0,3.7724867724867726,1.0687830687830688,462.0,2.4444444444444446,37.84,-122.26,1.188
10601,4.6069,7.0,5.609195402298851,0.9985632183908046,3551.0,2.5510057471264367,38.26,-122.63,2.023
10602,4.75,15.0,4.678227360308285,0.9884393063583815,1687.0,3.250481695568401,37.45,-121.89,2.544
10603,2.6893,26.0,5.355263157894737,1.005639097744361,1383.0,2.5996240601503757,34.45,-119.29,2.308
10604,0.949,52.0,2.5241090146750524,0.9643605870020965,2016.0,4.226415094339623,37.87,-122.25,3.5
10605,3.18,28.0,4.27,1.0325,1694.0,2.1175,38.0,-122.54,2.77
10606,8.7059,13.0,7.419354838709677,0.9124423963133641,703.0,3.23963133640553,37.93,-121.91,3.294
10607,5.2149,18.0,4.758426966292135,1.0393258426966292,733.0,4.117977528089888,34.2,-118.59,2.019
10608,2.6906,14.0,5.409276944065485,1.096862210095498,1945.0,2.6534788540245566,36.56,-119.38,0.953
10609,4.4831,36.0,5.2560975609756095,0.9817073170731707,838.0,2.5548780487804876,33.8,-118.09,2.539
10610,2.6429,24.0,3.981958762886598,1.0077319587628866,1807.0,4.657216494845361,33.91,-118.21,1.053
10611,3.9107,27.0,5.572815533980583,1.0,321.0,3.116504854368932,34.04,-117.68,1.865
10612,2.9185,27.0,4.408878504672897,1.1378504672897196,1339.0,3.128504672897196,34.21,-119.19,2.245
10613,6.083,34.0,6.099767981438515,1.0046403712296983,1301.0,3.0185614849187936,37.31,-122.02,3.414
10614,4.0333,32.0,5.495176848874598,1.0643086816720257,2003.0,3.220257234726688,34.06,-117.94,2.102
10615,1.5625,33.0,3.623456790123457,1.0493827160493827,730.0,4.506172839506172,36.61,-119.53,0.558
10616,1.9923,21.0,3.355828220858896,1.0828220858895705,2265.0,3.473926380368098,33.78,-118.26,1.647
10617,5.928,6.0,5.739922694643843,1.0574268360022088,4783.0,2.6410822749861955,33.65,-117.68,2.399
10618,2.2222,20.0,5.1875,1.0119047619047619,1390.0,4.136904761904762,36.35,-119.41,0.529
10619,4.1731,26.0,5.1545741324921135,0.9936908517350158,909.0,2.867507886435331,38.37,-122.8,2.572
10620,3.5562,32.0,5.052777777777778,1.0722222222222222,1679.0,4.663888888888889,33.89,-118.07,1.46
10621,3.3438,37.0,4.6300366300366305,1.0036630036630036,783.0,2.868131868131868,33.75,-117.98,1.996
10622,6.6137,26.0,7.25,1.0067567567567568,852.0,2.8783783783783785,33.78,-118.09,3.427
10623,5.0,26.0,5.768072289156627,1.0210843373493976,2780.0,2.791164658634538,36.67,-121.68,2.023
10624,2.761,42.0,3.1387900355871885,1.0391459074733096,1248.0,4.4412811387900355,34.03,-118.17,1.2
10625,2.5395,26.0,4.5285996055226825,1.0532544378698225,1777.0,3.504930966469428,33.99,-118.12,1.91
10626,6.7559,15.0,7.208173690932312,0.966794380587484,2659.0,3.395913154533844,34.22,-118.91,3.12
10627,4.5428,52.0,5.283495145631068,1.050485436893204,1185.0,2.3009708737864076,37.8,-122.22,2.398
10628,3.6607,47.0,4.623853211009174,1.036697247706422,375.0,3.4403669724770642,33.83,-117.91,1.606
10629,3.6823,18.0,4.003267973856209,1.0359477124183007,694.0,2.2679738562091503,34.41,-119.71,2.55
10630,4.3462,36.0,5.919491525423729,1.1080508474576272,1334.0,2.8262711864406778,34.22,-118.51,2.221
10631,2.7312,52.0,6.519230769230769,1.1153846153846154,540.0,2.076923076923077,35.38,-119.03,1.471
10632,5.7778,41.0,5.274398868458275,1.0466760961810466,1364.0,1.9292786421499293,34.1,-118.27,4.127
10633,3.1781,23.0,4.926391382405745,1.0556552962298025,1493.0,2.680430879712747,38.34,-122.71,1.62
10634,3.3,30.0,5.086206896551724,1.0919540229885059,990.0,2.8448275862068964,34.15,-117.25,0.976
10635,2.9406,24.0,5.1160092807424595,1.0893271461716938,2362.0,2.7401392111368907,36.77,-119.73,0.73
10636,2.4875,27.0,3.4573002754820936,1.078512396694215,3481.0,4.794765840220386,34.06,-118.03,1.578
10637,2.4798,36.0,5.8120805369127515,1.0738255033557047,502.0,3.3691275167785233,37.79,-121.2,1.015
10638,5.6916,30.0,7.022653721682848,1.029126213592233,984.0,3.1844660194174756,34.12,-118.04,5.00001
10639,4.0,37.0,6.363945578231292,1.0918367346938775,806.0,2.741496598639456,39.25,-121.71,1.014
10640,2.2261,23.0,3.63914373088685,1.0611620795107033,965.0,2.9510703363914375,34.06,-118.12,2.118
10641,3.7841,26.0,6.193146417445483,1.1806853582554517,905.0,2.8193146417445485,39.33,-120.2,1.095
10642,4.3333,33.0,5.767955801104972,1.058011049723757,960.0,2.6519337016574585,34.25,-118.49,2.329
10643,6.4685,22.0,6.721374045801527,1.036259541984733,1706.0,3.2557251908396947,33.83,-117.88,2.412
10644,5.6206,44.0,4.84375,0.9340277777777778,736.0,2.5555555555555554,37.59,-122.34,3.864
10645,3.225,37.0,5.139841688654354,1.04221635883905,1163.0,3.0686015831134563,33.96,-118.04,1.54
10646,2.1496,16.0,5.398176291793313,1.0699088145896656,1801.0,2.737082066869301,40.47,-122.43,0.977
10647,1.7038,13.0,2.6158357771260996,1.0703812316715542,2158.0,3.164222873900293,34.04,-118.27,1.181
10648,2.273,36.0,4.8127272727272725,1.0981818181818181,2045.0,3.7181818181818183,37.61,-121.0,0.629
10649,2.1538,44.0,4.368852459016393,1.0368852459016393,825.0,3.3811475409836067,37.73,-122.19,0.797
10650,3.38,28.0,4.064233576642335,1.0744525547445256,1534.0,2.2394160583941605,37.58,-122.33,2.854
10651,6.8154,24.0,7.640625,1.0234375,969.0,3.78515625,33.6,-117.68,2.659
10652,8.3608,10.0,7.994490358126722,1.0,1200.0,3.3057851239669422,36.86,-119.78,1.873
10653,4.566,18.0,7.236323851203501,1.1969365426695842,1738.0,3.8030634573304156,33.99,-117.43,1.169
10654,4.3875,10.0,5.648915187376726,1.0138067061143985,1300.0,2.5641025641025643,37.99,-122.11,2.877
10655,3.375,48.0,4.790836653386454,1.049800796812749,1868.0,3.7211155378486054,34.05,-118.33,2.578
10656,3.2404,39.0,5.080071174377224,1.0213523131672597,1217.0,2.1654804270462633,38.54,-121.44,0.936
10657,1.6384,42.0,3.7673860911270984,1.0431654676258992,1631.0,3.9112709832134294,33.79,-118.18,1.28
10658,2.3683,17.0,4.439102564102564,1.0961538461538463,1471.0,2.3573717948717947,38.67,-121.36,0.825
10659,3.8417,11.0,6.667844522968198,1.0706713780918728,775.0,2.7385159010600706,39.03,-121.06,1.872
10660,5.9316,20.0,6.5606060606060606,1.0033670033670035,4169.0,3.509259259259259,34.24,-119.04,3.119
10661,3.0902,26.0,4.168042010502625,1.048762190547637,4545.0,3.40960240060015,33.77,-117.91,1.904
10662,2.2656,47.0,3.792207792207792,0.987012987012987,872.0,3.774891774891775,34.03,-118.21,1.45
10663,5.2649,26.0,6.88785046728972,1.071651090342679,1024.0,3.190031152647975,37.67,-121.78,1.998
10664,15.0001,2.0,22.22222222222222,2.2222222222222223,25.0,2.7777777777777777,37.74,-121.96,3.5
10665,4.0977,48.0,5.242063492063492,1.0436507936507937,506.0,2.007936507936508,37.8,-122.21,2.297
10666,3.0379,47.0,4.8293333333333335,1.0693333333333332,948.0,2.528,36.62,-121.92,2.493
10667,1.8854,30.0,3.7984790874524714,1.0038022813688212,1011.0,3.844106463878327,37.79,-122.23,1.375
10668,1.8325,25.0,4.279220779220779,1.07012987012987,1477.0,1.9181818181818182,37.37,-118.39,1.058
10669,4.6197,21.0,3.7019328585961344,1.0193285859613428,1489.0,1.5147507629704984,34.05,-118.46,3.875
10670,1.9375,14.0,4.888888888888889,1.0344827586206897,867.0,3.32183908045977,32.82,-115.37,0.809
10671,2.875,17.0,5.48661800486618,1.0121654501216546,1171.0,2.849148418491484,40.53,-122.27,1.298
10672,4.3125,34.0,4.996710526315789,0.9901315789473685,758.0,2.4934210526315788,33.94,-117.99,2.14
10673,1.0649,43.0,3.564625850340136,1.0612244897959184,1320.0,4.489795918367347,38.56,-121.51,1.375
10674,10.5511,19.0,8.986206896551725,1.0689655172413792,450.0,3.103448275862069,34.14,-118.59,4.831
10675,8.4331,36.0,6.266871165644171,1.4325153374233128,606.0,1.8588957055214723,34.02,-118.6,5.00001
10676,4.0536,37.0,4.741847826086956,0.9918478260869565,1022.0,2.777173913043478,33.96,-118.03,1.714
10677,3.275,48.0,4.5,1.08984375,1273.0,2.486328125,37.76,-122.48,3.321
10678,6.1383,23.0,7.203562340966921,1.0330788804071247,1284.0,3.267175572519084,34.3,-118.7,2.441
10679,6.5249,34.0,6.667844522968198,1.0247349823321554,815.0,2.8798586572438163,38.03,-122.56,3.248
10680,5.5118,48.0,5.799256505576208,1.0408921933085502,825.0,3.066914498141264,34.17,-118.27,3.547
10681,3.6375,24.0,4.9390581717451525,1.059556786703601,1697.0,2.350415512465374,32.78,-117.16,1.786
10682,5.4847,36.0,5.735562310030395,1.0911854103343466,761.0,2.31306990881459,34.17,-118.59,2.96
10683,7.0318,40.0,6.541353383458647,1.1473684210526316,1551.0,2.3323308270676693,34.03,-118.53,5.00001
10684,4.8438,36.0,5.626923076923077,0.9884615384615385,722.0,2.776923076923077,33.84,-118.11,2.263
10685,1.1528,32.0,5.103448275862069,1.1724137931034482,242.0,2.781609195402299,35.27,-118.99,1.5
10686,4.0077,17.0,4.465478841870824,1.086859688195991,3056.0,2.268745360059391,34.22,-118.59,2.29
10687,2.9205,31.0,4.012711864406779,1.0932203389830508,1612.0,2.2768361581920904,33.94,-118.14,1.966
10688,4.7391,35.0,5.94919168591224,1.023094688221709,1273.0,2.9399538106235568,37.69,-122.49,2.728
10689,2.4808,27.0,4.017316017316017,1.0432900432900434,2028.0,2.9264069264069263,37.63,-122.07,1.576
10690,3.4676,21.0,4.327981651376147,1.0466360856269112,3188.0,2.437308868501529,34.18,-118.87,2.128
10691,4.6758,21.0,5.451063829787234,1.0156028368794325,1850.0,2.624113475177305,37.26,-121.94,2.642
10692,4.7422,32.0,5.865306122448979,1.0489795918367346,752.0,3.0693877551020408,38.39,-122.82,2.409
10693,2.4359,48.0,2.7782340862423,1.002053388090349,1945.0,3.9938398357289526,34.04,-118.29,1.237
10694,8.634,48.0,5.615942028985507,0.9166666666666666,641.0,2.322463768115942,37.9,-122.56,4.635
10695,3.6033,39.0,4.5701754385964914,0.9692982456140351,863.0,3.7850877192982457,33.98,-118.08,1.578
10696,3.0546,33.0,2.922576447625244,1.0299284320104098,3477.0,2.262199089134678,37.7,-122.48,2.979
10697,4.2566,16.0,4.819444444444445,1.0555555555555556,784.0,2.1777777777777776,33.74,-117.97,1.392
10698,6.9903,14.0,6.476584022038567,0.9393939393939394,1128.0,3.1074380165289255,36.83,-119.83,1.412
10699,4.4261,16.0,5.619393939393939,1.1006060606060606,2341.0,2.8375757575757574,33.74,-117.98,3.047
10700,3.5542,43.0,6.268421052631579,1.1342105263157896,874.0,2.3,36.78,-119.8,0.965
10701,3.8611,18.0,5.974763406940063,1.0063091482649842,846.0,2.668769716088328,35.4,-119.05,1.264
10702,3.7807,9.0,4.997677119628339,1.0452961672473868,2240.0,2.6016260162601625,34.68,-118.16,1.109
10703,3.6231,15.0,4.366741573033708,1.0728089887640448,4992.0,2.2435955056179777,34.25,-118.59,1.933
10704,2.7344,25.0,4.166112956810632,1.0365448504983388,715.0,2.3754152823920265,33.98,-117.11,1.49
10705,3.9265,31.0,5.062857142857143,1.0085714285714287,1090.0,3.1142857142857143,32.83,-117.18,1.62
10706,3.4402,28.0,6.522821576763485,1.4398340248962656,1095.0,2.271784232365145,38.03,-121.65,1.924
10707,3.15,14.0,6.364341085271318,1.317829457364341,477.0,3.697674418604651,40.69,-121.83,0.875
10708,4.0625,21.0,6.41038961038961,0.987012987012987,1164.0,3.0233766233766235,33.94,-117.38,1.368
10709,3.6719,49.0,4.934959349593496,1.0670731707317074,1110.0,2.2560975609756095,37.76,-122.24,2.298
10710,3.5161,24.0,4.501440922190202,1.2708933717579252,696.0,2.005763688760807,33.63,-117.92,2.364
10711,3.0288,40.0,5.125506072874494,1.040485829959514,547.0,2.214574898785425,38.13,-121.73,1.644
10712,5.0733,9.0,5.920388349514563,0.9145631067961165,1527.0,2.9650485436893206,32.86,-116.88,1.966
10713,2.0893,21.0,4.836734693877551,0.9673469387755103,960.0,3.9183673469387754,37.93,-121.24,0.65
10714,4.1406,23.0,4.561151079136691,0.9928057553956835,2012.0,3.618705035971223,33.87,-118.08,2.008
10715,6.1995,36.0,6.309756097560975,1.0146341463414634,1055.0,2.573170731707317,37.38,-122.09,4.072
10716,3.0405,43.0,4.6657142857142855,1.0142857142857142,837.0,2.3914285714285715,33.87,-118.12,1.88
10717,2.6719,23.0,5.159754224270353,1.1136712749615976,1862.0,2.860215053763441,36.85,-121.53,1.936
10718,2.1591,32.0,3.7379032258064515,1.0080645161290323,970.0,3.911290322580645,33.97,-118.15,1.815
10719,3.1062,11.0,5.140302613480055,1.0412654745529573,2212.0,3.0426409903713894,33.23,-117.34,1.41
10720,3.8929,19.0,4.974293059125964,1.025706940874036,1126.0,2.8946015424164524,34.1,-117.81,1.446
10721,5.9806,15.0,6.094594594594595,1.1452702702702702,673.0,2.2736486486486487,32.94,-117.25,3.705
10722,1.7714,27.0,2.5325,0.985,1067.0,2.6675,33.9,-118.29,1.594
10723,4.4688,43.0,5.353246753246753,1.135064935064935,817.0,2.122077922077922,37.45,-122.18,4.602
10724,3.8913,40.0,5.666666666666667,1.003921568627451,849.0,3.3294117647058825,37.75,-122.15,1.263
10725,6.0902,29.0,6.121160409556314,0.9974402730375427,3063.0,2.613481228668942,38.03,-122.55,2.932
10726,4.3077,23.0,3.4683794466403164,1.0039525691699605,1374.0,2.7154150197628457,37.4,-122.1,2.935
10727,4.6333,27.0,5.177152317880795,1.009933774834437,3257.0,5.392384105960265,37.33,-121.83,1.736
10728,2.3277,52.0,3.587557603686636,0.9769585253456221,1580.0,3.640552995391705,37.35,-121.87,1.837
10729,4.4688,35.0,5.166666666666667,1.0173611111111112,1112.0,3.861111111111111,34.24,-118.43,1.825
10730,3.0707,52.0,4.92326139088729,1.1510791366906474,900.0,2.158273381294964,34.05,-118.38,4.179
10731,3.0625,17.0,4.680555555555555,0.9940476190476191,884.0,1.753968253968254,37.69,-122.45,0.875
10732,3.1607,28.0,3.587336244541485,1.0676855895196506,1142.0,2.493449781659389,34.26,-118.3,2.006
10733,2.4722,16.0,4.722298221614227,1.0820793433652531,1567.0,2.143638850889193,38.47,-122.67,1.943
10734,4.6923,39.0,5.566433566433567,1.0367132867132867,1188.0,2.076923076923077,38.53,-121.5,1.92
10735,2.3293,31.0,4.673866090712743,0.9848812095032398,959.0,2.0712742980561556,36.78,-119.78,0.734
10736,6.992,22.0,6.529202279202279,0.9779202279202279,4319.0,3.076210826210826,37.55,-122.03,2.848
10737,2.8406,34.0,3.281721632196758,1.0698714365567357,2689.0,1.5030743432084963,37.81,-122.26,3.357
10738,2.1875,37.0,4.932773109243698,1.145658263305322,1309.0,3.6666666666666665,33.92,-118.28,1.759
10739,5.6428,43.0,4.980582524271845,0.9514563106796117,266.0,2.5825242718446604,34.01,-118.46,3.431
10740,2.4286,36.0,4.442896935933148,1.0668523676880224,1105.0,3.0779944289693595,34.02,-118.12,2.056
10741,5.1136,44.0,2.883116883116883,0.7012987012987013,234.0,3.038961038961039,33.98,-118.31,1.117
10742,5.5649,36.0,6.420841683366733,1.0781563126252505,1499.0,3.004008016032064,34.27,-118.52,2.712
10743,3.1979,32.0,4.516871165644171,0.9984662576687117,2044.0,3.1349693251533743,34.02,-117.98,1.839
10744,4.8233,8.0,6.061361457334612,0.959731543624161,2969.0,2.8465963566634707,38.37,-122.69,2.14
10745,3.2552,51.0,4.810502283105023,1.0753424657534247,1173.0,2.6780821917808217,37.77,-122.18,1.201
10746,4.475,36.0,5.45273631840796,1.0149253731343284,569.0,2.8308457711442787,33.91,-118.14,1.823
10747,3.8239,34.0,5.242703533026114,1.064516129032258,2223.0,3.414746543778802,34.21,-119.19,2.082
10748,3.1667,36.0,4.6318407960199,0.7960199004975125,746.0,3.711442786069652,34.05,-117.97,1.58
10749,5.1506,20.0,6.201727328809377,1.0906847624922886,3083.0,1.9019123997532388,36.55,-121.87,3.875
10750,5.5023,5.0,5.167657550535077,1.0618311533888227,5272.0,2.08957590170432,33.83,-118.33,2.864
10751,4.7656,25.0,5.8425655976676385,1.0174927113702623,1085.0,3.163265306122449,33.68,-117.96,2.307
10752,4.8304,27.0,6.27887323943662,1.028169014084507,1297.0,3.6535211267605634,37.77,-122.14,2.791
10753,7.3672,47.0,5.978456014362657,1.021543985637343,1220.0,2.190305206463196,33.75,-118.12,5.00001
10754,1.675,34.0,3.28099173553719,1.0909090909090908,250.0,2.0661157024793386,33.99,-118.34,1.667
10755,1.3125,50.0,3.94,1.236,621.0,2.484,37.3,-120.49,0.609
10756,2.1389,39.0,4.22680412371134,1.090721649484536,1959.0,4.039175257731959,33.96,-118.21,1.689
10757,2.8588,14.0,3.87708830548926,1.1181384248210025,1929.0,2.301909307875895,32.9,-117.12,0.925
10758,7.7743,27.0,6.799373040752351,0.9561128526645768,905.0,2.8369905956112853,37.53,-122.35,4.531
10759,1.6343,38.0,3.670157068062827,0.9685863874345549,970.0,2.5392670157068062,38.63,-121.44,0.71
10760,3.0967,35.0,3.8228882833787465,0.9209809264305178,1415.0,3.8555858310626703,33.91,-118.16,1.44
10761,2.8409,36.0,4.901694915254238,1.0372881355932204,678.0,2.298305084745763,38.29,-122.27,1.53
10762,7.2988,37.0,9.166666666666666,1.3442622950819672,921.0,2.5163934426229506,33.57,-117.92,5.00001
10763,2.9688,42.0,4.162544169611308,0.9222614840989399,804.0,2.8409893992932864,33.99,-117.36,0.929
10764,3.9613,35.0,5.17312661498708,0.9767441860465116,1726.0,4.459948320413437,33.77,-117.9,1.823
10765,13.466,26.0,8.874233128834355,1.0582822085889572,983.0,3.0153374233128836,33.75,-117.79,5.00001
10766,2.1964,51.0,4.052631578947368,1.0175438596491229,488.0,2.1403508771929824,36.97,-122.03,2.344
10767,1.6563,31.0,3.814946619217082,0.9928825622775801,781.0,2.7793594306049823,38.61,-121.47,0.658
